Hours,ADX,MACD,Signal Line,Histogram,%K,%D,Open,High,Low,Close,Output
262,38.7847393978,-17.1599686002,-18.5660360828,1.40606748256,26.7399267399,31.9977409765,3707.37,3710.0,3685.32,3686.75,-1.0
263,38.4414491982,-16.2428791921,-18.1014047047,1.85852551259,44.9275362319,32.85739801,3686.75,3703.24,3684.0,3698.17,1.0
264,38.4909142003,-16.9985170724,-17.8808271782,0.882310105837,11.801242236,34.6030716691,3698.15,3700.0,3674.05,3677.37,-1.0
265,39.0844145404,-18.8638343054,-18.0774286036,-0.786405701751,2.61386138614,34.6274451658,3677.37,3684.79,3657.0,3658.98,-1.0
266,39.6355219991,-18.9121160771,-18.2443660983,-0.667749978746,22.4422442244,32.8866256893,3658.25,3678.0,3658.23,3674.0,1.0
267,40.0476082871,-18.8070135782,-18.3568955943,-0.450117983918,23.6617647059,31.5230876904,3675.02,3679.12,3662.07,3673.09,-1.0
268,40.4302598403,-18.7632208674,-18.4381606489,-0.325060218482,21.1803278689,29.5261587079,3673.14,3674.66,3664.0,3669.92,-1.0
269,39.3543715626,-17.8816941468,-18.3268673485,0.445173201724,34.1967213115,28.0639314385,3669.01,3690.9,3669.0,3677.86,1.0
270,38.5882573493,-17.2162051873,-18.1047349163,0.888529728929,29.4918032787,28.3291392254,3677.85,3682.07,3664.0,3674.99,-1.0
271,37.6050068683,-16.1819194762,-17.7201718283,1.53825235202,36.0,29.9238221546,3677.4,3685.31,3674.02,3678.96,1.0
272,35.0072056865,-14.0783404208,-16.9918055468,2.91346512596,58.7868852459,31.0636804181,3678.1,3709.0,3677.62,3692.86,1.0
273,33.6092253591,-9.4259256005,-15.4786295575,6.05270395701,95.4102735157,32.9852051434,3692.86,3731.95,3691.12,3728.51,1.0
274,32.6231679814,-6.11618834128,-13.6061413143,7.48995297298,80.4390243902,36.6247923028,3729.88,3739.0,3716.33,3722.96,-1.0
275,31.7075432736,-3.84905871265,-11.6547247939,7.80566608129,74.3902439024,38.9565629913,3722.94,3732.0,3717.0,3718.0,-1.0
276,30.8573203306,-1.47373995845,-9.61852782684,8.1447878684,82.8780487805,40.1487039313,3717.97,3726.0,3717.0,3724.96,1.0
277,30.8391176749,1.42195125876,-7.41043200972,8.83238326848,93.8604651163,44.1585697913,3724.46,3743.0,3723.23,3737.72,1.0
278,29.9409898566,2.01758453425,-5.52482870093,7.54241323518,69.7093023256,47.6537789973,3737.72,3737.72,3711.0,3716.95,-1.0
279,28.9093796847,3.26535892918,-3.76679117491,7.03215010409,81.1607880146,51.7900690037,3716.15,3728.44,3708.12,3727.03,1.0
280,27.9808816965,3.96244303998,-2.22094433193,6.18338737191,76.4982083282,57.4005637629,3727.82,3729.0,3710.0,3723.98,-1.0
281,27.174494042,4.56155517192,-0.864444431159,5.42599960308,77.4810126582,61.261704056,3723.98,3730.0,3718.14,3725.21,1.0
282,26.8666037094,5.70967373487,0.450379202046,5.25929453282,89.0759493671,65.1059360526,3725.84,3738.0,3724.28,3734.37,1.0
283,26.7418141938,6.21307518749,1.60291839914,4.61015678836,83.8227848101,69.9556233025,3734.37,3741.02,3726.6,3730.22,-1.0
284,26.5428478411,6.51433757701,2.58520223471,3.9291353423,81.0669759351,73.5003421238,3731.05,3737.0,3725.7,3729.94,-1.0
285,26.0998987931,6.32513474741,3.33318873725,2.99194601016,73.2945855002,77.1842830279,3728.92,3733.62,3723.0,3725.54,-1.0
286,25.2511353965,6.06174068152,3.8788991261,2.18284155541,65.3045489591,79.8481819921,3725.45,3727.38,3718.39,3725.0,1.0
287,25.3702954249,6.81296481016,4.46571226291,2.34725254724,85.2924311927,80.3137294002,3726.29,3742.0,3721.62,3737.87,1.0
288,25.4809440227,6.69448838889,4.91146748811,1.78302090078,62.6720183486,79.5910263772,3735.6,3741.9,3725.0,3729.98,-1.0
289,26.8085285836,9.47534602591,5.82424319567,3.65110283024,98.2631930528,78.321954517,3729.98,3768.0,3728.94,3766.96,1.0
290,28.4521599245,11.5668402313,6.97276260279,4.59407762848,82.4037925265,80.0271651706,3766.96,3779.84,3759.94,3767.22,1.0
291,30.2033822815,13.0920070277,8.19661148777,4.89539553992,75.2155172414,79.9932897239,3767.22,3787.0,3761.09,3767.45,1.0
292,31.5393049431,13.8936390531,9.33601700083,4.55762205224,71.3362068966,78.6615077329,3767.45,3775.0,3758.2,3764.39,-1.0
293,32.95189574,15.5312295111,10.5750595029,4.95617000821,89.6493506494,78.7777152022,3764.34,3780.0,3760.66,3779.03,1.0
294,34.3328169424,15.914512867,11.6429501757,4.27156269127,75.2686610514,79.3840411047,3779.95,3782.0,3764.0,3769.97,-1.0
295,35.6151009161,16.6173757484,12.6378352902,3.97954045819,85.8475440898,79.2962162992,3769.97,3780.08,3764.0,3777.29,1.0
296,36.9889705842,16.7824406755,13.4667563673,3.31568430824,82.2620609241,79.8938256872,3777.6,3785.0,3769.0,3774.83,-1.0
297,38.2647067046,16.9662101691,14.1666471277,2.79956304146,86.7512024486,79.4071193698,3773.54,3779.79,3771.0,3777.91,1.0
298,39.5371570775,17.1633377192,14.765985246,2.39735247319,91.254919108,79.6162920583,3777.91,3782.0,3773.4,3781.0,1.0
299,41.2906925265,17.2067471932,15.2541376354,1.95260955777,79.1816938192,80.3440022849,3780.3,3798.8,3779.8,3782.06,1.0
300,40.869755515,15.9230737362,15.3879248556,0.535148880595,60.0932884167,80.764510022,3782.52,3785.98,3761.67,3768.0,-1.0
301,40.4788854329,14.5595908426,15.222258053,-0.662667210344,55.27100271,80.3922771261,3767.96,3774.87,3764.05,3765.79,-1.0
302,40.2959703623,14.1255277113,15.0029119846,-0.877384273323,67.1056398511,78.2478893774,3766.0,3778.5,3765.0,3775.82,1.0
303,40.1261206538,13.2686916089,14.6560679095,-1.38737630061,32.4137931034,78.5645766275,3775.79,3776.9,3770.0,3771.36,-1.0
304,39.075095757,12.5650315103,14.2378606297,-1.67282911936,36.0837438424,73.8610480597,3771.36,3777.84,3762.0,3772.85,1.0
305,38.1095293248,12.0292860597,13.7961457157,-1.76685965595,40.9852216749,70.5524731537,3772.48,3778.0,3772.48,3774.84,1.0
306,36.9061014203,11.3352486148,13.3039662955,-1.96871768066,32.6691137913,68.1074520418,3775.55,3777.96,3769.78,3773.12,-1.0
307,35.7886326519,10.6926238519,12.7816978068,-2.08907395489,31.8610288177,65.34551682,3773.23,3774.99,3772.29,3773.5,1.0
308,35.1366695954,10.3361215578,12.292582557,-1.95646099917,40.9372475088,61.2177795463,3773.5,3780.0,3773.43,3776.87,1.0
309,34.1665127358,9.57765256322,11.7495965582,-2.17194399501,28.7368704552,58.7655357218,3777.5,3781.02,3770.58,3772.34,-1.0
310,33.2656527947,9.03221215363,11.2061196773,-2.17390752368,34.0694855912,54.6862018908,3772.34,3776.64,3771.0,3774.32,1.0
311,32.7218883002,8.89521796203,10.7439393343,-1.84872137223,47.3471586318,51.2438750813,3774.32,3780.0,3771.66,3779.25,1.0
312,32.2169641268,8.49107472972,10.2933664133,-1.80229168362,40.748720711,48.429300523,3779.28,3780.0,3771.89,3776.8,-1.0
313,31.6063295714,7.84553715764,9.80380056221,-1.95826340457,50.2673796791,44.8217149232,3776.92,3778.59,3771.0,3773.89,-1.0
314,30.213968734,5.32785914922,8.90861227961,-3.58075313039,0.28735632184,42.7564067703,3773.89,3774.81,3749.7,3749.79,-1.0
315,30.587287797,1.76856316942,7.48060245757,-5.71203928815,10.103534452,38.4845544778,3749.79,3757.0,3725.0,3730.66,-1.0
316,31.0886654448,-0.563974286777,5.8716871087,-6.43566139548,24.7882073873,35.2583067451,3730.18,3740.09,3722.0,3736.63,1.0
317,30.8507849871,-2.19677173209,4.25799534054,-6.45476707264,28.7868519146,32.2356329977,3736.82,3746.49,3732.02,3738.99,1.0
318,31.2937416299,-4.48085210398,2.51022585164,-6.99107795562,10.3166829905,31.9765657699,3739.59,3739.59,3719.76,3726.08,-1.0
319,33.2811367422,-8.54466604659,0.299247471992,-8.84391351858,22.8673637865,30.1360614234,3726.06,3726.06,3672.0,3696.93,-1.0
320,35.3104137838,-13.8504500068,-2.53069202376,-11.319757983,4.77365554799,28.8419287171,3698.05,3704.0,3663.5,3669.11,-1.0
321,37.1947424653,-17.5958881522,-5.54373124944,-12.0521569027,7.47957794418,26.8493959854,3669.97,3695.0,3666.42,3672.29,1.0
322,38.8636971272,-18.4527882586,-8.12554265128,-10.3272456074,27.501701838,25.1078637801,3672.29,3695.82,3666.01,3695.82,1.0
323,39.9893733629,-19.3653705271,-10.3735082265,-8.99186230068,22.8841201717,24.1481819465,3695.82,3700.0,3683.76,3690.16,-1.0
324,41.3851998954,-21.1487854608,-12.5285636733,-8.62022178751,9.01287553648,23.7301283548,3690.66,3693.08,3671.03,3674.0,-1.0
325,43.0510653269,-22.0370018851,-14.4302513157,-7.60675056944,17.888,21.9403704938,3674.0,3685.0,3655.0,3677.36,1.0
326,42.7274262178,-21.3936728513,-15.8229356228,-5.57073722851,29.1285702727,19.8361448772,3677.39,3707.0,3671.06,3691.0,1.0
327,41.5178093092,-20.2246410117,-16.7032767006,-3.52136431113,34.4545530423,19.0061341316,3691.0,3720.0,3685.43,3696.28,1.0
328,40.3945936084,-19.2728965105,-17.2172006626,-2.05569584791,38.0784313725,17.8766465147,3696.29,3707.99,3688.98,3693.84,-1.0
329,39.20668167,-18.1257132516,-17.3989031804,-0.726810071188,44.9448027107,20.5760090183,3693.83,3709.99,3693.1,3696.12,1.0
330,38.2463881793,-16.658196872,-17.2507619187,0.592565046666,49.9070936714,23.0646710368,3695.68,3703.66,3690.0,3700.66,1.0
331,37.3546870808,-16.0078270947,-17.0021749539,0.994347859227,43.7640383024,24.8588772,3700.66,3700.68,3690.0,3692.02,-1.0
332,36.6076029236,-15.054998043,-16.6127395717,1.55774152876,56.6985645933,25.9286762277,3693.0,3697.3,3688.42,3695.29,1.0
333,36.0932606574,-14.6011861301,-16.2104288834,1.60924275325,53.0307692308,29.2416677707,3696.31,3696.31,3685.0,3689.47,-1.0
334,34.7387057422,-12.8930293765,-15.546948982,2.65391960555,75.9076923077,31.396196731,3689.46,3706.0,3685.28,3704.34,1.0
335,33.3081172458,-11.3168606449,-14.7009313146,3.38407066967,77.6615384615,36.4771993567,3704.34,3708.0,3695.01,3705.48,1.0
336,33.6869055477,-12.6931744804,-14.2993799478,1.60620546736,24.8153846154,41.4901965365,3705.31,3705.48,3660.0,3671.13,-1.0
337,34.1862024839,-13.460905554,-14.131685069,0.670779515015,28.0153846154,41.2983167349,3670.61,3682.0,3655.96,3673.21,1.0
338,34.6498353533,-14.0318526281,-14.1117185808,0.0798659527015,25.6461538462,41.6648356238,3673.21,3675.0,3665.84,3671.67,-1.0
339,34.1151070537,-13.731348454,-14.0356445555,0.304296101477,36.0399750156,42.8529269316,3671.63,3686.0,3670.72,3679.04,1.0
340,33.4508839825,-13.7414793893,-13.9768115222,0.235332132932,28.1698938164,44.1494965756,3677.97,3688.0,3670.0,3674.0,-1.0
341,32.8341054164,-13.3199981632,-13.8454488504,0.525450687192,39.7186748103,44.0810196858,3674.32,3685.0,3674.0,3677.42,1.0
342,31.372066192,-11.5225413831,-13.380867357,1.85832597384,70.2387562465,44.4570283835,3677.69,3695.35,3675.0,3693.91,1.0
343,29.2837638748,-10.0132799015,-12.7073498659,2.6940699644,72.1944657955,46.754194446,3693.91,3705.0,3691.0,3693.53,-1.0
344,27.5916995838,-7.59271002379,-11.6844218974,4.09171187366,90.472854641,48.700598952,3692.92,3713.06,3691.46,3707.62,1.0
345,26.5796163935,-5.27228963503,-10.401995445,5.12970580994,84.6305269534,51.598153307,3707.32,3722.0,3701.4,3711.85,1.0
346,25.5835742053,-3.96697691295,-9.11499173856,5.14801482561,73.7583282859,54.5171882106,3711.62,3717.6,3700.7,3704.67,-1.0
347,24.598967329,-3.17350424565,-7.92669423998,4.75318999433,68.5493640218,55.7357427601,3704.52,3715.0,3700.0,3701.23,-1.0
348,23.959860002,-1.77937603912,-6.69723059981,4.91785456068,82.5257419746,56.8442138166,3701.22,3719.0,3698.95,3710.46,1.0
349,23.3664031984,-0.990707204504,-5.55592592075,4.56521871624,76.3779527559,57.31693165,3710.48,3713.0,3705.76,3706.4,-1.0
350,23.5519999052,0.199283559992,-4.4048840246,4.60416758459,84.4650205761,57.2252469567,3707.07,3724.0,3702.41,3713.43,1.0
351,23.7243397044,1.17241839189,-3.2894235413,4.46184193319,82.7544704264,61.4859352396,3713.43,3718.8,3708.36,3713.97,-1.0
352,23.8972905767,1.91031698222,-2.2494754366,4.15979241881,81.1666666667,65.3958699404,3713.04,3718.99,3712.0,3713.83,1.0
353,23.9360213532,2.42997750761,-1.31358484776,3.74356235536,80.3148148148,69.3616208561,3713.8,3717.5,3711.01,3713.37,-1.0
354,23.9719856458,2.90993971402,-0.468879935402,3.37881964942,81.26,72.5241094132,3713.37,3716.4,3712.83,3714.63,1.0
355,23.6368478969,3.11241791319,0.247379634316,2.86503827887,77.2857142857,76.3162598549,3714.66,3715.8,3710.1,3712.87,-1.0
356,23.1885406825,3.04572797905,0.807049303263,2.23867867579,59.0606060606,78.9996198175,3712.55,3714.01,3709.1,3710.49,-1.0
357,22.3769251459,1.5547802759,0.956595497791,0.598184778113,8.5,78.2011805185,3709.78,3710.27,3690.0,3692.89,-1.0
358,23.2580375579,-0.683253169875,0.628625764258,-1.31187893413,24.9152542373,73.6515758188,3692.89,3695.3,3665.0,3679.7,-1.0
359,24.3231193061,-3.83449586192,-0.263998560979,-3.57049730095,3.25,68.9688900757,3679.78,3687.14,3660.0,3662.08,-1.0
360,25.4101244084,-5.81299659374,-1.37379816753,-4.43919842621,14.6537354145,63.1559952933,3662.18,3674.97,3658.01,3667.68,1.0
361,25.8517386854,-6.94985048226,-2.48900863048,-4.46084185179,23.5622885718,58.9342386596,3667.69,3680.0,3656.01,3672.03,1.0
362,27.3285113597,-10.55337019,-4.10188094238,-6.45148924762,4.3129057102,55.7208761275,3672.03,3672.04,3633.11,3637.03,-1.0
363,28.6998002714,-12.240077993,-5.72952035252,-6.51055764053,18.3298492683,50.1342449657,3637.05,3655.04,3634.05,3649.77,1.0
364,29.4352734459,-12.9195205397,-7.16752038995,-5.75200014972,26.7349790405,45.9879518595,3649.97,3659.94,3645.0,3656.07,1.0
365,30.1182128222,-13.6253000786,-8.45907632768,-5.16622375092,22.0540288775,41.8643774641,3655.06,3656.32,3645.95,3652.05,-1.0
366,31.0464456447,-14.9842407421,-9.76410921056,-5.22013153154,8.1644744638,37.5286316391,3652.42,3658.88,3640.0,3640.0,-1.0
367,33.242082091,-18.4308838176,-11.497464132,-6.93341968562,6.87285223368,32.3141893389,3640.05,3640.86,3600.0,3608.0,-1.0
368,35.2808873626,-20.2511211694,-13.2481955395,-7.00292562995,14.1623488774,27.0683348689,3608.0,3626.0,3607.87,3616.4,1.0
369,37.7133249748,-23.3402402209,-15.2666044757,-8.07363574515,8.07514582229,22.275645503,3616.41,3619.9,3582.0,3592.66,-1.0
370,39.9720170432,-25.24800882,-17.2628853446,-7.98512347538,10.7195758946,17.3320334699,3593.0,3610.02,3583.0,3595.75,1.0
371,42.3262383971,-28.41337728,-19.4929837317,-8.92039354832,2.5137470542,13.8791027437,3595.77,3596.0,3568.0,3571.2,-1.0
372,43.8938645184,-28.5672884406,-21.3078446735,-7.25944376717,23.7535672318,13.4515132476,3571.15,3602.26,3570.22,3596.3,1.0
373,45.3495173454,-29.258161419,-22.8979080226,-6.36025339644,15.2410714286,13.3685356043,3596.3,3599.88,3575.01,3585.07,-1.0
374,45.342362431,-27.7987808588,-23.8780825898,-3.92069826902,33.9017857143,14.2250407064,3585.21,3614.0,3580.99,3605.97,1.0
375,45.3357185819,-27.6141518632,-24.6252964445,-2.98885541867,21.1264898116,15.5999014421,3605.03,3608.0,3588.0,3589.98,-1.0
376,46.3877389979,-29.7785120305,-25.6559395617,-4.12257246881,7.29223003425,15.4259158163,3590.0,3590.0,3549.0,3557.09,-1.0
377,47.3646150984,-30.6985262695,-26.6644569033,-4.03406936627,12.2228231476,15.6387246966,3556.95,3569.28,3555.56,3562.56,1.0
378,47.2565536237,-30.7982693198,-27.4912193866,-3.30704993325,15.4350200218,15.2025085452,3562.56,3581.39,3562.04,3565.96,1.0
379,46.7143024566,-30.1289709197,-28.0187696932,-2.11020122649,19.9581361485,14.3953686152,3565.72,3587.0,3565.72,3570.93,1.0
380,46.2107835156,-28.9900166641,-28.2130190874,-0.776997576707,27.5745699978,14.2456619918,3570.76,3579.82,3570.0,3574.33,1.0
381,45.9235578177,-28.2626876414,-28.2229527982,-0.0397348432522,24.8311688312,15.632097387,3575.77,3583.09,3565.02,3568.12,-1.0
382,46.1217191494,-28.6854049298,-28.3154432245,-0.369961705275,3.72355430183,16.9148342869,3567.14,3571.76,3551.0,3551.64,-1.0
383,46.3680252568,-28.3163611536,-28.3156268103,-0.000734343307219,11.2615384615,16.1692061029,3554.1,3565.0,3549.0,3556.32,1.0
384,46.8709263558,-28.3794025125,-28.3283819508,-0.051020561704,10.6216216216,16.3968055771,3557.28,3559.47,3540.0,3547.86,-1.0
385,45.2705992995,-25.5550685057,-27.7737192617,2.21865075605,53.8243243243,16.3898088433,3547.85,3585.0,3547.85,3579.83,1.0
386,42.126858985,-21.5218145858,-26.5233383266,5.00152374075,79.7297297297,20.0548500769,3579.0,3613.8,3578.16,3599.0,1.0
387,39.20767155,-18.2841163342,-24.8754939281,6.59137759389,76.8918918919,24.0531473982,3599.05,3610.0,3591.0,3596.9,-1.0
388,36.4969975033,-15.7512858939,-23.0506523213,7.29936642731,73.4959349593,28.4567774313,3596.88,3604.88,3592.0,3594.24,-1.0
389,34.8265856555,-14.5438399833,-21.3492898537,6.80544987038,57.2493224932,31.2849309488,3594.24,3605.0,3575.13,3582.25,-1.0
390,33.2754889398,-13.3682759224,-19.7530870674,6.38481114501,58.3333333333,33.8651332832,3582.0,3592.36,3576.96,3583.05,1.0
391,31.6045982242,-11.9694348386,-18.1963566216,6.22692178308,63.8617886179,37.510926376,3586.44,3595.92,3576.01,3587.13,1.0
392,29.6021752097,-8.96932362085,-16.3509500215,7.38162640063,93.8888888889,41.1994239096,3587.12,3612.08,3586.22,3609.29,1.0
393,27.6698666903,-7.82405900732,-14.6455718186,6.82151281133,71.6802168022,46.8032716858,3609.3,3609.98,3585.0,3592.9,-1.0
394,25.875580208,-6.99156896529,-13.114771248,6.12320228268,69.0650406504,50.4977060182,3592.74,3595.0,3586.82,3590.97,-1.0
395,24.7502281795,-5.66774834587,-11.6253666676,5.95761832169,79.1192411924,53.4613110648,3590.97,3603.99,3590.03,3598.39,1.0
396,23.9362244202,-5.53121938938,-10.4065372119,4.87531782254,62.7235772358,57.3390305192,3598.3,3608.0,3586.29,3586.29,-1.0
397,22.9121738958,-6.7404776783,-9.6733253052,2.9328476269,39.2953929539,61.5533178716,3586.96,3586.99,3560.01,3569.0,-1.0
398,21.7091637133,-6.81576006787,-9.10181225773,2.28605218986,47.1872630781,63.5557360496,3569.0,3591.0,3562.12,3578.97,1.0
399,20.2602093169,-6.07752535807,-8.4969548778,2.41942951973,52.0171035508,66.1675675822,3579.72,3599.79,3579.72,3587.99,1.0
400,18.9275272765,-4.61540385771,-7.72064467378,3.10524081607,73.3435759554,66.0384803841,3587.99,3600.0,3585.01,3598.2,1.0
401,17.6900368104,-3.99481973226,-6.97547968548,2.98065995321,59.4392164394,65.5823265431,3598.0,3599.68,3586.97,3590.96,-1.0
402,16.4503770909,-3.32029006438,-6.24444176126,2.92415169688,62.8768964855,64.3357068679,3591.03,3595.68,3585.03,3592.75,1.0
403,15.4940444329,-2.76514243212,-5.54858189543,2.78343946331,62.6080276551,63.5772041198,3592.96,3598.99,3589.45,3592.61,1.0
404,14.5649019002,-2.42392827656,-4.92365117166,2.4997228951,59.5928557711,63.9599687742,3593.18,3593.18,3588.94,3591.04,-1.0
405,14.1488312421,-1.49478410025,-4.23787775738,2.74309365712,74.8607643557,64.0499346626,3591.02,3598.99,3587.6,3598.99,1.0
406,14.336305597,-0.210528302855,-3.43240786647,3.22187956362,91.5349209526,64.8355757868,3597.44,3607.11,3595.0,3605.75,1.0
407,16.3202211513,3.16409408317,-2.11310747654,5.27720155972,89.1358316586,64.6674352199,3605.73,3644.6,3604.97,3635.41,1.0
408,18.9139772056,8.3876974445,-0.0129464923354,8.40064393683,98.3634875898,65.9142648525,3635.41,3670.0,3632.97,3668.2,1.0
409,21.4455739208,10.8410881413,2.1578604344,8.68322770693,77.3261380451,68.0070110624,3668.24,3674.9,3643.31,3648.85,-1.0
410,23.7963422992,13.3185755745,4.39000346243,8.92857211212,84.7332230829,67.8789322662,3648.88,3664.89,3648.0,3657.36,1.0
411,26.3099564661,15.4476774031,6.60153825057,8.84613915258,85.8646876079,69.4510498267,3657.41,3678.0,3654.1,3661.62,1.0
412,28.0963672535,16.6653192643,8.61429445331,8.05102481096,79.8331298331,72.7774280163,3661.35,3664.61,3648.02,3658.18,-1.0
413,29.664540634,16.7800492778,10.2474454182,6.53260385959,69.9322507797,75.1092756416,3658.16,3662.97,3647.03,3650.04,-1.0
414,31.3357064566,17.3958628294,11.6771289004,5.71873392895,79.5955684629,76.3889290151,3651.8,3670.0,3649.98,3659.03,1.0
415,32.8875032918,17.1504077735,12.7717846751,4.37862309842,72.4534796171,76.8354999085,3659.03,3668.0,3652.39,3652.39,-1.0
416,33.5877487991,16.6517702479,13.5477817896,3.10398845829,70.1327433628,77.7650901355,3652.39,3656.97,3645.08,3651.0,-1.0
417,34.6439436251,16.5723047194,14.1526863756,2.41961834379,77.0796460177,78.2833649125,3651.52,3668.0,3647.08,3657.28,1.0
418,35.6569045999,16.8716145791,14.6964720163,2.17514256283,84.7123893805,79.3170519384,3657.28,3668.91,3652.79,3664.18,1.0
419,37.2517481557,18.1016537618,15.3775083654,2.72414539639,88.4947368421,81.111304339,3664.61,3690.0,3657.88,3679.07,1.0
420,39.3440026657,21.724486127,16.6469039177,5.07758220927,97.3456025482,82.0851595166,3679.47,3717.99,3676.58,3714.99,1.0
421,41.5679262922,23.5846028105,18.0344436963,5.55015911425,71.4103694992,82.500208202,3714.99,3735.0,3695.56,3705.83,-1.0
422,43.5896226824,24.6008810918,19.3477311754,5.25314991643,65.8305158687,81.2341037621,3705.96,3716.14,3695.08,3703.67,-1.0
423,45.4640037762,25.2228554593,20.5227560321,4.70009942713,66.6370106762,78.9103200677,3703.65,3706.87,3695.05,3705.0,1.0
424,46.2389804045,24.0243128075,21.2230673872,2.80124542027,47.1419039146,78.1468109699,3704.85,3705.37,3685.0,3687.47,-1.0
425,46.9586015593,23.3443798147,21.6473298727,1.69704994197,54.5707295374,75.4617167436,3687.52,3697.0,3687.16,3694.15,1.0
426,47.8374277617,23.0194821159,21.9217603213,1.09772179454,61.1766014235,73.2264340243,3694.15,3704.88,3689.57,3700.09,1.0
427,48.7348789955,22.6549670286,22.0684016628,0.586565365809,63.3007117438,71.8938248522,3700.96,3708.0,3697.34,3702.0,1.0
428,48.1747871859,20.5955325069,21.7738278316,-1.17829532471,42.1708185053,71.4201434925,3702.02,3703.05,3683.0,3683.0,-1.0
429,47.1318409794,19.4883911294,21.3167404912,-1.82834936175,52.5022241993,68.7469470669,3683.03,3696.0,3677.0,3692.29,1.0
430,48.1906628653,24.9968314618,22.0527586853,2.94407277653,99.2243251629,67.3218573942,3692.28,3776.0,3690.07,3775.0,1.0
431,49.4415685615,30.225873529,23.687381654,6.53849187494,96.4981365586,69.3998275228,3775.0,3795.0,3753.0,3790.02,1.0
432,50.6031238508,33.4270218889,25.635309701,7.79171218792,91.3287631272,70.7868625614,3789.52,3792.99,3763.0,3783.11,-1.0
433,51.6817109052,35.0667019785,27.5215881565,7.54511382198,84.7998648877,71.2594606862,3783.12,3785.0,3767.8,3777.0,-1.0
434,52.884227238,37.5455772398,29.5263859732,8.01919126662,98.5057471264,70.9955412609,3775.53,3798.8,3775.53,3796.98,1.0
435,53.6616044389,37.4444615358,31.1100010857,6.3344604501,81.8801313629,71.0784087308,3796.98,3798.0,3771.0,3776.73,-1.0
436,54.3834546968,37.1977815793,32.3275571844,4.87022439485,84.5484400657,71.8262488639,3776.58,3783.99,3772.0,3779.98,1.0
437,55.053744222,35.9958781195,33.0612213714,2.9346567481,78.5303776683,73.1632434494,3779.98,3781.09,3772.1,3772.65,-1.0
438,55.7333835872,34.6097044332,33.3709179838,1.23878644942,78.1773399015,74.0127696631,3772.5,3784.0,3772.09,3772.22,-1.0
439,54.9653494851,32.4886885316,33.1944720933,-0.705783561776,71.5845648604,76.2295865193,3772.22,3773.04,3755.58,3764.19,-1.0
440,54.260699604,30.5667679416,32.668931263,-2.10216332139,72.7175697865,77.444860471,3764.22,3773.32,3760.28,3765.57,1.0
441,53.7083506533,29.1346447678,31.962073964,-2.82742919616,77.0607553366,78.269215354,3765.57,3776.52,3765.0,3770.86,1.0
442,53.0163093151,27.4396805175,31.0575952747,-3.61791475719,74.5812807882,79.2520756107,3770.87,3772.0,3763.01,3767.84,-1.0
443,53.3098200645,28.1738289764,30.480842015,-2.3070130386,93.5699991299,81.5671086309,3768.88,3805.0,3768.06,3797.61,1.0
444,53.5823657603,26.9617364132,29.7770208946,-2.81528448147,50.4423076923,84.5005211259,3797.22,3801.92,3779.01,3779.23,-1.0
445,50.1677171309,22.7923563546,28.3800879866,-5.587731632,26.7207906813,81.0160913066,3779.23,3781.0,3720.01,3742.72,-1.0
446,46.7543612983,18.871134299,26.4782972491,-7.60716295008,32.0909090909,76.0319951725,3742.64,3742.89,3706.0,3737.77,-1.0
447,43.615524057,15.987542839,24.3801463671,-8.39260352812,37.202020202,71.8007198842,3737.17,3751.9,3724.98,3742.83,1.0
448,40.7008894759,12.5210533151,22.0083277567,-9.48727444158,24.2222222222,68.4008738352,3742.98,3746.14,3729.77,3729.98,-1.0
449,37.9229754502,10.5838201746,19.7234262403,-9.13960606568,35.8888888889,63.0949077706,3729.98,3745.0,3722.56,3741.53,1.0
450,35.5337893843,9.55568799699,17.6898785916,-8.13419059464,43.6161616162,59.8098190225,3741.53,3754.8,3739.49,3749.18,1.0
451,33.3152594659,8.30702959006,15.8133087913,-7.50627920125,39.3838383838,56.8860848475,3748.85,3753.99,3741.9,3744.99,-1.0
452,31.3539325757,7.89139089985,14.228925213,-6.33753431317,47.7070707071,54.0899034701,3745.31,3756.0,3741.0,3753.23,1.0
453,29.9713173242,7.55319658814,12.893779488,-5.3405828999,48.6868686869,51.9134556705,3753.23,3765.0,3740.23,3754.2,1.0
454,28.6874603049,6.98437544264,11.711898679,-4.72752323632,45.9292929293,50.2779059438,3754.36,3758.11,3744.92,3751.47,-1.0
455,27.2124930684,4.18482183357,10.2064833099,-6.02166147631,17.1313131313,48.3644575968,3752.46,3752.46,3719.0,3722.96,-1.0
456,25.8428806345,2.69839297366,8.70486524264,-6.00647226898,26.6868686869,44.0837831536,3723.21,3739.48,3719.0,3732.42,1.0
457,24.9378922145,3.86271916064,7.73643602624,-3.8737168656,58.3819849875,40.6627537178,3732.63,3770.0,3725.09,3762.0,1.0
458,24.3843881292,4.71895512867,7.13293984673,-2.41398471806,74.4666666667,38.1493241362,3762.0,3777.0,3752.91,3761.85,-1.0
459,23.8704200499,5.96861060073,6.90007399753,-0.931463396799,89.8309859155,39.8653497772,3761.5,3769.78,3758.02,3769.78,1.0
460,23.0830958846,5.72297188965,6.66465357595,-0.941681686299,62.5517241379,44.3732208654,3769.78,3773.84,3753.0,3755.28,-1.0
461,22.1643220272,5.36319259306,6.40436137937,-1.04116878631,60.3448275862,46.5489933687,3755.1,3763.36,3750.0,3754.0,-1.0
