Hours,ADX,MACD,Signal Line,Histogram,%K,%D,Open,High,Low,Close,Output
599,42.5220787128,22.7416325047,27.6934885181,-4.95185601336,23.5985160758,78.765488728,2861.9,2862.69,2815.84,2826.75,-1.0
600,39.6586468007,18.7357310314,25.9019370207,-7.16620598939,21.6137751527,74.7886874176,2826.23,2831.73,2801.0,2822.59,-1.0
601,37.1384906778,14.1998739678,23.5615244102,-9.36165044235,16.0068536387,70.3733699481,2821.14,2823.21,2790.0,2807.75,-1.0
602,34.8631998666,11.9457423771,21.2383680035,-9.29262562647,32.5277301831,64.3795472366,2807.72,2838.88,2801.11,2826.07,1.0
603,32.7504298277,10.0092490524,18.9925442133,-8.98329516091,32.1399585174,60.3173249667,2826.12,2831.8,2815.06,2825.64,-1.0
604,31.4643719392,9.06243235584,17.0065218418,-7.94408948598,39.8773559383,56.8185880605,2825.31,2848.0,2819.23,2834.22,1.0
605,30.4753198627,9.33734882029,15.4726872375,-6.13533841722,56.0192307692,53.9177628412,2833.5,2853.25,2828.17,2848.26,1.0
606,30.1673666779,10.8176127304,14.5416723361,-3.7240596057,72.5480769231,51.2209667294,2849.61,2870.0,2836.0,2865.45,1.0
607,29.8814101492,11.3212085263,13.8975795741,-2.57637104786,77.2783458816,50.6751251207,2865.09,2866.83,2849.17,2858.77,-1.0
608,29.1227049979,10.887145876,13.2954928345,-2.40834695849,67.4233059894,50.6733495853,2855.68,2864.29,2841.11,2850.0,-1.0
609,28.4181930717,10.6862461258,12.7736434928,-2.08739736696,71.1315878189,50.1979172987,2849.96,2853.6,2842.38,2853.3,1.0
610,28.4938703109,11.1489457959,12.4487039534,-1.29975815752,81.9413092551,50.5456343411,2853.74,2872.0,2851.0,2862.6,1.0
611,28.5641420331,10.4989361836,12.0587503994,-1.55981421586,75.0,51.3788629886,2861.55,2867.17,2851.0,2851.5,-1.0
612,28.9255228792,10.7108211177,11.7891645431,-1.07834342538,84.7529411765,52.112609599,2854.68,2875.0,2851.5,2862.04,1.0
613,27.737663052,8.49721733541,11.1307751015,-2.63355776613,51.4588235294,53.70421338,2862.78,2864.64,2828.01,2833.74,-1.0
614,25.8945935993,5.65297257908,10.035214597,-4.38224201797,36.5176470588,55.694235341,2833.74,2838.0,2814.12,2821.04,-1.0
615,24.1831719647,3.96323127337,8.82081793231,-4.85758665894,37.2039518203,56.75879762,2821.63,2833.05,2816.33,2828.6,1.0
616,23.567392765,3.44057661763,7.74476966938,-4.30419305175,41.2122207622,58.2728760615,2828.54,2854.0,2827.5,2839.21,1.0
617,22.9955977939,3.37000015951,6.8698157674,-3.49981560789,48.9980289093,58.8931968172,2839.23,2844.99,2829.99,2843.95,1.0
618,23.3716976873,4.47687045404,6.39122670473,-1.91435625069,73.7187910644,60.0973447023,2844.51,2868.0,2841.28,2859.0,1.0
619,23.702913028,5.05453954002,6.12388927179,-1.06934973177,68.8074901445,62.5145900684,2858.49,2863.88,2841.0,2856.01,-1.0
620,24.0104701302,4.42764734767,5.78464088696,-1.3569935393,47.7660972405,63.4280371667,2856.98,2857.53,2841.73,2843.2,-1.0
621,23.8207782613,3.58928283973,5.34556927752,-1.75628643779,41.6557161629,61.6578957608,2843.0,2847.18,2835.0,2839.48,-1.0
622,23.2325975,2.61792280826,4.80003998366,-2.1821171754,36.0216819974,59.1134222094,2839.48,2843.0,2829.0,2836.05,-1.0
623,23.086068175,1.93155329292,4.22634264552,-2.29478935259,38.173455979,56.8704490672,2836.44,2851.32,2833.0,2837.36,1.0
624,22.9500052303,2.0003913844,3.78115239329,-1.78076100889,51.1169513798,54.5162967929,2837.33,2847.0,2833.98,2845.24,1.0
625,22.370469983,0.895573463092,3.20403660725,-2.30846314416,27.7266754271,52.3145569446,2845.79,2848.36,2828.0,2831.0,-1.0
626,20.8385142419,-1.48951833809,2.26532561819,-3.75484395627,1.67047652541,48.9378909037,2830.93,2839.0,2811.13,2812.08,-1.0
627,21.6052942816,-5.83727381379,0.644805731791,-6.48207954558,19.25,43.0034291429,2812.6,2812.98,2760.0,2780.79,-1.0
628,22.3173043185,-9.38930703477,-1.36201682152,-8.02729021325,16.787037037,40.7027988908,2780.33,2792.75,2776.51,2778.13,-1.0
629,23.2842147624,-12.2535005038,-3.54031355798,-8.71318694582,14.6018518519,39.2934696036,2778.4,2781.73,2767.0,2775.77,-1.0
630,23.4646037319,-13.7595950963,-5.58416986564,-8.17542523066,21.5462962963,37.6790338915,2775.21,2793.0,2770.02,2783.27,1.0
631,23.7428132905,-15.1585057304,-7.49903703858,-7.65946869177,17.1851851852,36.2743250011,2782.64,2785.43,2767.0,2778.56,-1.0
632,24.0011507378,-15.7570994667,-9.1506495242,-6.60644994246,21.7847516365,34.0019790208,2778.56,2784.95,2776.42,2782.63,1.0
633,24.0258435438,-16.2985948502,-10.5802385894,-5.71835626079,19.9630882805,30.292404776,2782.39,2787.97,2775.92,2779.47,-1.0
634,24.1419496092,-16.053685594,-11.6749279903,-4.37875760366,27.9566360053,26.8035189285,2778.86,2787.43,2773.84,2785.53,1.0
635,24.8337685044,-16.2715636913,-12.5942551305,-3.6773085608,19.8204117389,25.3885574117,2785.53,2790.88,2760.0,2778.1,-1.0
636,26.0195528937,-18.5255529278,-13.78051469,-4.74503823782,4.54460093897,23.82889281,2779.53,2780.0,2744.82,2749.66,-1.0
637,27.2402806201,-18.8861934643,-14.8016504448,-4.08454301947,21.8572095194,21.5805298773,2748.49,2773.42,2741.21,2764.63,1.0
638,27.0484735523,-17.7760834178,-15.3965370394,-2.37954637839,35.6322911806,20.4150837016,2764.84,2790.88,2764.04,2779.39,1.0
639,25.604177768,-12.5867255932,-14.8345747502,2.247849157,91.8192044176,19.3090365445,2779.39,2833.0,2778.15,2831.0,1.0
640,24.38922807,-10.4691748691,-13.961494774,3.49231990487,67.0640362907,23.8870743295,2830.0,2836.0,2795.0,2804.78,-1.0
641,23.0057767852,-8.11486390443,-12.7921686001,4.67730469563,74.6808735099,28.5580428842,2805.0,2814.02,2790.0,2812.0,1.0
642,21.9970281437,-6.63254205001,-11.56024329,4.92770124004,68.6675809685,32.5173909921,2812.0,2820.0,2800.0,2806.3,-1.0
643,22.1181180109,-2.43126376463,-9.73444738496,7.30318362033,97.1127362523,36.22314413,2806.0,2846.5,2804.6,2843.46,1.0
644,22.2305586018,-0.294179481057,-7.84639380418,7.55221432312,83.037325482,42.11677873,2843.44,2844.9,2815.0,2828.64,-1.0
645,21.4348295765,-1.53932222776,-6.5849794889,5.04565726114,48.2381992592,46.5089951004,2828.64,2831.0,2760.0,2792.0,-1.0
646,20.6959383386,-2.36968395548,-5.74192038221,3.37223642673,49.757811758,48.7270675343,2792.0,2823.0,2784.0,2793.6,1.0
647,21.0491404905,-5.03541255749,-5.60061881727,0.565206259782,25.444011777,50.7251432573,2795.3,2795.7,2751.0,2768.0,-1.0
648,21.3771139173,-6.38052285755,-5.75659962532,-0.623923232221,33.6119289581,51.1166377927,2768.0,2788.0,2764.38,2776.6,1.0
649,21.3880868215,-6.96919306007,-5.99911831227,-0.970074747796,38.284737392,51.5205872894,2776.81,2793.88,2770.0,2781.52,1.0
650,20.8642949593,-6.03633703002,-6.00656205582,-0.0297749741999,53.9367461297,52.8394676932,2780.8,2804.82,2773.37,2798.0,1.0
651,20.3779168016,-6.20909840785,-6.04706932623,-0.162029081622,36.4502617801,56.3674780639,2797.38,2799.3,2779.0,2785.81,-1.0
652,20.2335519822,-7.00839466218,-6.23933439342,-0.769060268764,26.8062827225,57.4098389397,2785.81,2789.0,2770.92,2776.6,-1.0
653,20.0994989356,-6.99076757185,-6.38962102911,-0.601146542745,34.2094240838,56.7794097641,2776.6,2787.79,2776.18,2783.67,1.0
654,19.9622855407,-6.55187720111,-6.42207226351,-0.129804937605,38.7434554974,52.6644254546,2783.67,2788.0,2780.86,2788.0,1.0
655,19.7064331747,-6.05597303941,-6.34885241869,0.292879379278,39.7591623037,50.6415268265,2788.0,2790.0,2783.7,2788.97,-1.0
656,19.1285416637,-5.47079487238,-6.17324090943,0.702446037042,41.4345549738,48.1471188832,2787.39,2795.21,2787.33,2790.57,1.0
657,18.6798999309,-4.9116861105,-5.92092994964,1.00924383914,42.6517571885,46.2019027407,2790.52,2792.0,2785.66,2791.05,-1.0
658,18.0373161811,-4.08581245249,-5.55390645021,1.46809399772,55.2625,42.3118328076,2790.0,2795.21,2787.73,2795.21,1.0
659,16.9846586706,-3.11379391756,-5.06588394368,1.95209002612,66.25,40.3279167017,2795.21,2801.78,2794.4,2798.7,1.0
660,16.6474884658,-2.6254740521,-4.57780196537,1.95232791327,81.4381270903,41.6144738975,2797.89,2798.0,2783.69,2794.83,-1.0
661,15.8825122996,-0.682141119876,-3.79866979627,3.11652867639,91.2835601324,43.8773535641,2794.99,2818.76,2794.81,2814.02,1.0
662,15.1721772881,-0.000588069047353,-3.03905345082,3.03846538178,68.4577522559,48.5801784466,2815.0,2816.02,2803.04,2803.38,-1.0
663,14.312906752,0.270948800622,-2.37705300053,2.64800180116,60.9740802676,51.069165825,2803.38,2806.29,2792.69,2800.09,-1.0
664,13.5573262598,0.352170578277,-1.83120828477,2.18337886305,57.6086956522,52.6898331733,2798.09,2801.96,2792.0,2798.48,1.0
665,13.5624125899,-0.657951055507,-1.59655683892,0.938605783412,29.5777591973,52.952115282,2799.37,2801.96,2780.0,2785.07,-1.0
666,13.5671356107,-1.19057682493,-1.51536083612,0.324784011189,28.2761860028,52.4612222404,2783.78,2794.0,2781.25,2788.22,1.0
667,13.1294002792,-1.90143089699,-1.5925748483,-0.308856048696,11.2745098039,52.5662153318,2788.24,2799.8,2780.0,2784.37,-1.0
668,12.8796191662,-2.89857946174,-1.85377577099,-1.04480369076,2.38095238095,50.928007169,2785.0,2790.0,2777.6,2778.58,-1.0
669,12.9914575113,-3.29419637758,-2.1418598923,-1.15233648528,23.0139935414,48.3306855178,2778.15,2787.0,2772.31,2783.0,1.0
670,13.0163090695,-3.96547235008,-2.50658238386,-1.45888996622,12.2497308934,47.1346020348,2783.0,2787.9,2775.0,2778.0,-1.0
671,12.849240899,-4.58102506528,-2.92147092014,-1.65955414514,8.61141011841,45.0499717433,2778.0,2789.98,2776.0,2776.31,-1.0
672,15.5346098881,-7.90841223457,-3.91885918303,-3.98955305154,27.567816092,42.6185183812,2776.31,2777.0,2710.01,2739.99,-1.0
673,18.0281668065,-10.6860698489,-5.27230131619,-5.41376853266,24.5609195402,40.6403266735,2738.0,2754.78,2716.66,2736.72,-1.0
674,20.446340911,-13.8629119131,-6.99042343557,-6.87248847749,11.6229885057,37.6625352121,2735.36,2743.0,2712.84,2722.65,-1.0
675,22.3839009374,-14.9462735085,-8.58159345015,-6.36468005835,26.6767286105,32.6757395989,2722.26,2746.57,2720.0,2738.29,1.0
676,23.3190020875,-14.8222260575,-9.82971997163,-4.99250608592,39.821354383,28.0609659187,2738.45,2757.0,2731.0,2748.35,1.0
677,24.1873102983,-15.4926478432,-10.9623055459,-4.53034229724,28.9287656335,26.0155089278,2748.51,2750.76,2731.51,2736.61,-1.0
678,25.3253656915,-15.8884182126,-11.9475280793,-3.94089013335,28.2871125612,23.7265578825,2737.39,2740.0,2723.0,2736.02,-1.0
679,26.3821314137,-16.2280284085,-12.8036281451,-3.42440026337,26.0273972603,21.6321590903,2736.11,2739.63,2730.03,2733.38,-1.0
680,27.6386244426,-16.3394833664,-13.5107991894,-2.82868417703,25.6041875487,21.3785618091,2734.0,2739.6,2723.02,2733.0,-1.0
681,28.8057635225,-16.2055009731,-14.0497395461,-2.155761427,29.2911613952,21.1877047767,2733.6,2737.65,2723.01,2733.44,-1.0
682,29.8895355253,-16.2644549274,-14.4926826224,-1.77177230504,23.8339377266,22.4746084618,2733.1,2736.94,2728.01,2729.07,-1.0
683,31.23241663,-16.3789692229,-14.8699399425,-1.50902928043,19.8574465425,24.0069645579,2729.61,2732.77,2720.0,2725.89,-1.0
684,32.7833935775,-16.7702386086,-15.2499996757,-1.52023893288,12.2045767163,23.7814969151,2726.02,2729.86,2712.0,2719.77,-1.0
685,33.3000132831,-15.6356463768,-15.3271290159,-0.308517360839,37.960889685,23.7782716167,2717.93,2738.13,2713.0,2735.44,1.0
686,33.7797315813,-14.8357733019,-15.2288578731,0.393084571185,44.6444444444,25.8746630143,2735.57,2736.1,2716.69,2732.09,-1.0
687,36.8361462283,-24.7526160689,-17.1336095123,-7.61900655665,7.38801628854,27.0944221824,2732.09,2732.09,2585.1,2597.8,-1.0
688,39.9174958679,-32.9309673414,-20.2930810781,-12.6378862633,18.5145631068,25.8677862358,2596.4,2629.0,2551.0,2589.14,-1.0
689,43.1995290324,-46.4777557476,-25.530016012,-20.9477397356,11.704851752,26.3600415645,2589.14,2600.01,2460.2,2494.94,-1.0
690,46.3375670419,-58.1547238066,-32.054957571,-26.0997662357,13.4803614004,25.2906217889,2494.96,2504.15,2432.0,2474.97,-1.0
691,49.1300286048,-65.9067104762,-38.825308152,-27.0814023242,16.9383116883,23.4091222901,2472.11,2506.83,2448.0,2484.17,1.0
692,51.7230286275,-70.0173927902,-45.0637250796,-24.9536677105,21.8964340279,22.552661294,2484.88,2500.0,2476.1,2499.36,1.0
693,51.6028293678,-70.3891536596,-50.1288107956,-20.260342864,30.2568270481,22.0961842559,2500.0,2560.0,2489.92,2525.07,1.0
694,51.6085005777,-72.6790614217,-54.6388609208,-18.0402005008,18.9331329827,22.3982863836,2525.66,2527.0,2480.0,2489.96,-1.0
695,51.6137667012,-73.3170340395,-58.3744955446,-14.9425384949,20.2756998661,21.9217824861,2490.0,2514.78,2487.0,2494.07,1.0
696,51.4056174194,-71.2830008024,-60.9561965961,-10.3268042062,27.2302616535,21.2778209483,2493.33,2520.0,2490.0,2515.36,1.0
697,51.2123359434,-69.4641656359,-62.6577904041,-6.8063752318,24.8260542907,21.5204155145,2514.0,2518.48,2506.35,2508.0,-1.0
698,51.2059703335,-67.0887914669,-63.5439906166,-3.54480085023,25.4761049227,21.8753160679,2508.0,2518.09,2495.0,2509.99,1.0
699,52.0249615719,-69.7752214887,-64.790236791,-4.98498469763,5.61718044628,22.8232823684,2509.99,2511.4,2425.98,2443.4,-1.0
700,52.7854534361,-70.6380914888,-65.9598077306,-4.6782837582,7.52017248701,20.5130174228,2442.21,2465.99,2432.52,2449.0,1.0
701,53.4916244528,-70.6686809021,-66.9015823649,-3.76709853722,10.353659738,17.8612837115,2449.0,2460.0,2441.91,2447.0,-1.0
702,54.122072445,-69.1940865006,-67.360083192,-1.83400330854,17.0717692352,18.0731153865,2447.38,2460.51,2447.0,2455.69,1.0
703,53.7996476162,-67.8174203854,-67.4515506307,-0.365869754689,16.863154753,17.9700586814,2456.17,2479.0,2445.0,2448.58,-1.0
704,53.7307184076,-66.3377256184,-67.2287856282,0.891060009847,13.3860617818,18.3385088957,2448.86,2455.0,2430.0,2443.92,-1.0
705,53.4919080405,-64.27804766,-66.6386380346,2.3605903746,14.7366064766,18.3317732087,2444.0,2458.54,2434.44,2445.73,1.0
706,53.5556866034,-63.9708008532,-66.1050705983,2.13426974515,2.59143155695,18.1745085507,2444.57,2449.13,2416.45,2420.17,-1.0
707,54.4057309092,-68.5563960803,-66.5953356947,-1.96106038555,0.299435028249,16.7955798028,2420.17,2423.0,2350.0,2350.53,-1.0
708,55.6773224593,-76.2036128983,-68.5169911354,-7.68662176286,0.720573006559,14.6557660871,2350.1,2355.99,2288.24,2289.91,-1.0
709,57.2501932797,-83.7030151016,-71.5541959287,-12.1488191729,14.5075333904,13.3548689459,2290.87,2316.88,2216.02,2260.12,-1.0
710,58.7107161845,-86.6400052597,-74.5713577949,-12.0686474649,22.8063214971,12.9428570548,2265.54,2307.86,2250.0,2285.0,1.0
711,58.5703769995,-84.3639718479,-76.5298806055,-7.83409124243,38.5105756971,12.6268613293,2282.84,2350.0,2212.2,2330.0,1.0
712,55.1407211066,-74.7533590968,-76.1745763037,1.42121720695,68.138368984,13.6043271441,2330.0,2488.66,2320.15,2416.07,1.0
713,53.0256957053,-52.5704190884,-71.4537448607,18.8833257723,77.2010324061,16.6516317199,2421.25,2700.38,2412.88,2589.08,1.0
714,51.0617435469,-37.4385952176,-64.650714932,27.2121197145,69.8902044328,21.7647640027,2589.0,2594.0,2500.0,2553.39,-1.0
715,49.2380736855,-25.5442193049,-56.8294158066,31.2851965017,68.8946699988,26.2197662846,2554.82,2559.0,2500.11,2548.53,-1.0
716,47.5446659571,-17.5814550507,-48.9798236554,31.3983686047,64.6646728666,30.4012670175,2549.68,2551.0,2510.0,2527.88,-1.0
717,45.2381648873,-13.9241160476,-41.9686821339,28.0445660863,57.5218157237,33.800760134,2528.07,2530.4,2467.0,2493.01,-1.0
718,43.3438941517,-8.26193744351,-35.2273331958,26.9653957523,64.2959564095,36.7049502033,2493.01,2551.19,2492.97,2526.08,1.0
719,41.6796309676,-3.33912585972,-28.8496917286,25.5105658689,65.3037813921,40.3413712482,2526.91,2559.02,2503.0,2531.0,1.0
720,40.6903005,3.90386470717,-22.2989804414,26.2028451486,73.9010201155,43.9533123136,2530.21,2607.1,2521.68,2572.97,1.0
721,40.1536512203,11.6903232458,-15.501119704,27.1914429498,79.4379122455,49.0468543535,2572.65,2643.8,2571.94,2600.0,1.0
722,39.655334032,17.4980577334,-8.90128421651,26.3993419499,79.0282272932,54.6996027261,2597.28,2627.99,2574.39,2598.0,1.0
723,39.2149724804,23.4522877994,-2.43056981333,25.8828576127,83.1455610635,60.2930066037,2597.75,2630.0,2597.04,2618.1,1.0
724,38.4814711011,28.5304761667,3.76163938269,24.7688367841,84.892867385,65.1957228661,2618.58,2638.8,2583.0,2626.63,1.0
725,38.3467174879,34.8475698886,9.97882548386,24.8687444047,89.3853720117,69.6304761438,2626.63,2685.0,2621.87,2660.02,1.0
726,38.3858739114,41.690790669,16.3212185209,25.3695721481,95.9513043478,73.2643901663,2661.0,2700.0,2654.07,2688.74,1.0
727,38.4222334475,45.1165529253,22.0802854018,23.0362675235,87.3090128755,75.2510284066,2688.77,2700.0,2660.0,2670.43,-1.0
728,37.6860259975,45.0400241754,26.6722331565,18.3677910189,75.2231759657,75.9730270115,2669.76,2672.76,2630.0,2642.27,-1.0
729,37.002404794,45.1209201784,30.3619705609,14.7589496175,78.7424892704,76.3539535496,2642.79,2659.6,2632.04,2650.47,1.0
730,36.1952060859,42.7180789252,32.8331922337,9.88488669146,68.2403433476,77.0573692118,2651.07,2651.72,2625.64,2626.0,-1.0
731,35.7366682231,42.7378690667,34.8141276003,7.92374146637,78.7228904024,77.3127742462,2626.0,2670.02,2626.0,2655.95,1.0
732,35.6430898516,44.6475295016,36.7808079806,7.86672152101,92.7918781726,78.8271367232,2656.65,2692.0,2653.62,2685.8,1.0
733,36.1871878223,49.7303970275,39.37072579,10.3596712375,98.6990380211,80.8625597063,2683.78,2739.98,2680.1,2737.14,1.0
734,36.6924216522,51.7643200517,41.8494446423,9.91487540941,88.0028564627,83.2479351798,2737.02,2738.45,2700.0,2719.82,-1.0
735,37.6239745758,55.3206492582,44.5436855655,10.7769636927,87.1420853593,84.2552092046,2720.0,2778.0,2715.72,2751.82,1.0
736,38.4889880048,56.6995322631,46.974854905,9.72467735811,81.5794871795,84.8055072842,2751.94,2769.35,2731.0,2742.08,-1.0
737,37.5041482037,53.6795741358,48.3157987512,5.36377538463,59.3743589744,84.9877401332,2743.76,2743.76,2671.0,2698.78,-1.0
738,36.5896541027,52.2868482624,49.1100086534,3.176839609,61.9868058669,83.2897971268,2697.4,2725.0,2697.31,2718.65,1.0
739,34.0726872546,44.1454607746,48.1170990777,-3.97163830307,7.94171698609,81.6536498755,2718.31,2721.94,2626.02,2637.74,-1.0
740,31.653712423,40.1547388308,46.5246270283,-6.36988819745,33.3290603769,75.8362459451,2633.05,2684.45,2621.98,2673.98,1.0
741,29.4508353444,36.101441139,44.4399898504,-8.33854871147,29.5603127804,71.3632285186,2673.98,2686.48,2658.0,2668.1,-1.0
742,27.6840229608,30.8255931907,41.7171105185,-10.8915173277,15.9915395462,67.238321369,2669.95,2669.97,2640.0,2646.93,-1.0
743,26.186548904,28.6996656736,39.1136215495,-10.4139558759,34.9442379182,63.0074901962,2648.52,2707.33,2643.13,2676.5,1.0
744,24.6264168875,23.8040852465,36.0517142889,-12.2476290424,11.6203050891,59.879043671,2676.33,2692.0,2635.9,2640.11,-1.0
745,22.9301676682,19.0303503222,32.6474414956,-13.6170911734,7.43670886076,55.834755224,2640.0,2657.98,2620.0,2631.75,-1.0
746,21.3550791074,16.1024343521,29.3384400669,-13.2360057147,15.6012658228,50.7428851139,2632.24,2648.74,2622.89,2644.65,1.0
747,20.6546685702,15.4852644685,26.5678049472,-11.0825404787,30.3607594937,45.229269946,2644.42,2687.22,2640.89,2667.97,1.0
748,20.004287357,13.1540314887,23.8850502555,-10.7310187668,17.1012658228,40.3479643369,2668.64,2682.0,2642.0,2647.02,-1.0
749,18.9403784061,10.6527631258,21.2385928296,-10.5858297037,13.6859725477,35.2835650055,2648.0,2667.96,2625.5,2640.44,-1.0
750,17.9524629517,8.43766383154,18.67840703,-10.2407431984,15.1583710407,30.0366998047,2640.44,2649.22,2631.1,2638.76,-1.0
751,17.0351128869,6.29093174818,16.2009119736,-9.90998022542,14.1047619048,25.2923343662,2638.83,2647.38,2633.88,2634.81,-1.0
752,15.9843074332,4.04034756039,13.768799091,-9.72845153058,8.41671571513,22.0587917184,2634.81,2638.44,2627.65,2628.58,-1.0
753,15.5591093235,4.12641011912,11.8403212966,-7.71391117748,37.0319477843,18.2323567075,2629.28,2657.14,2628.1,2652.34,1.0
754,15.0550996544,3.80060260679,10.2323775586,-6.43177495184,32.0622924539,20.310230336,2654.25,2659.98,2625.0,2648.0,-1.0
755,14.5647139047,2.24801150618,8.63550434814,-6.38749284197,14.0616054048,20.2197469129,2648.97,2657.95,2624.4,2632.28,-1.0
756,14.1093557085,0.848026894511,7.07800885742,-6.22998196291,11.7943432955,19.1126963861,2638.38,2646.0,2626.0,2630.3,-1.0
757,14.5965098899,3.08236343073,6.27887977208,-3.19651634135,72.4722222222,18.8128966539,2630.02,2674.87,2628.67,2672.18,1.0
758,15.3473598249,4.15482238725,5.85406829511,-1.69924590786,65.6352276108,21.4934669613,2672.35,2685.65,2657.58,2664.12,-1.0
759,15.9660096578,4.8360386935,5.65046237479,-0.814423681288,61.915125136,25.3516757128,2664.64,2672.5,2655.9,2662.72,-1.0
760,16.4957678098,5.00672339278,5.52171457839,-0.514991185612,54.8551416746,29.2429911611,2663.35,2669.0,2655.0,2658.86,-1.0
761,17.1790424966,4.86322310425,5.39001628356,-0.526793179307,51.7551020408,32.0468394362,2658.73,2675.0,2656.0,2656.1,-1.0
762,17.2757747238,4.68659782858,5.24933259257,-0.562734763982,51.5755102041,33.575006761,2655.95,2658.13,2645.88,2655.99,1.0
763,17.2253727959,4.38791309319,5.07704869269,-0.689135599502,49.387755102,36.0374527882,2655.98,2657.0,2643.23,2654.65,-1.0
764,16.5992673699,2.72224370685,4.60608769552,-1.88384398868,21.1102040816,38.5875801136,2653.1,2656.37,2632.12,2637.33,-1.0
765,16.01788376,1.74837460123,4.03454507666,-2.28617047544,28.5224489796,39.012711045,2637.63,2649.0,2636.0,2641.87,1.0
766,15.8370718215,1.20476348314,3.46858875796,-2.26382527482,33.4204081633,40.0425458361,2642.2,2657.0,2641.11,2644.87,1.0
767,15.339494171,-2.09629666332,2.3556116737,-4.45190833702,1.38942493246,41.8285238681,2644.62,2648.98,2607.92,2609.0,-1.0
768,16.3545551568,-7.65175636025,0.354138066911,-8.00589442717,7.66680145572,39.2826293787,2609.0,2615.03,2562.0,2571.48,-1.0
769,17.2971117864,-11.3914269905,-1.99497494457,-9.39645204593,12.9963606955,37.5400943074,2571.97,2598.78,2567.19,2578.07,1.0
770,18.1723429426,-13.4042011083,-4.27682017732,-9.127380931,20.9785685402,37.4640053996,2578.02,2594.95,2577.15,2587.94,1.0
771,20.2972178833,-19.0379791082,-7.2290519635,-11.8089271447,9.15786296408,38.1200214885,2587.79,2589.0,2520.0,2535.17,-1.0
772,22.536736928,-24.405207124,-10.6642829956,-13.7409241284,9.49033391916,33.5975672558,2534.6,2557.9,2504.3,2520.5,-1.0
773,24.6713849383,-26.4288164569,-13.8171896879,-12.611626769,24.9195402299,29.5872177064,2523.49,2552.79,2501.0,2544.36,1.0
774,26.6535580906,-28.3464725843,-16.7230462672,-11.6234263172,20.3563218391,26.9446759274,2542.4,2548.82,2525.01,2536.42,-1.0
775,28.9119321593,-29.6941920849,-19.3172754307,-10.3769166542,21.69238553,24.4804745105,2537.84,2560.0,2500.01,2534.31,-1.0
776,31.0089937945,-30.1995085929,-21.4937220631,-8.70578652976,23.5429008217,22.3331376169,2535.69,2548.96,2531.0,2536.97,1.0
777,33.1288975073,-31.5315997762,-23.5012976057,-8.03030217044,13.3193197019,20.3308083753,2537.0,2537.5,2520.22,2520.92,-1.0
778,34.2692353486,-30.9571230705,-24.9924626987,-5.96466037179,23.3709153449,17.754491561,2521.56,2550.94,2515.92,2536.7,1.0
779,34.5428219945,-28.3147025966,-25.6569106783,-2.65779191829,38.0597490286,17.915970937,2537.29,2564.71,2533.0,2559.76,1.0
780,33.2487333826,-23.8708153011,-25.2996916028,1.42887630176,57.367255152,18.5972066547,2558.23,2596.99,2556.61,2585.47,1.0
781,32.0470796716,-20.6922618325,-24.3782056488,3.68594381625,68.0316466701,20.3076957254,2585.46,2591.0,2573.28,2578.26,-1.0
782,31.5948621967,-18.6529705186,-23.2331586227,4.58018810413,70.5072390402,25.0678544209,2578.29,2578.99,2551.1,2569.65,-1.0
783,31.0342081524,-17.3731500246,-22.0611569031,4.68800687852,64.9515363993,29.5564571055,2569.65,2581.94,2553.97,2563.0,-1.0
784,30.7831547235,-17.1297220019,-21.0748699229,3.94514792094,52.5778511033,33.2675410844,2563.0,2564.9,2544.87,2551.0,-1.0
785,31.0264175952,-6.4531932434,-18.150534587,11.6973413436,79.9991110716,35.524632696,2551.86,2725.0,2546.89,2680.0,1.0
786,31.2523045475,2.05694402601,-14.1090388644,16.1659828904,80.3991288502,40.5847218466,2680.0,2704.12,2658.81,2680.9,1.0
787,32.418624882,12.218938251,-8.84344344129,21.0623816923,81.2267590888,45.6496357702,2680.88,2777.0,2680.85,2725.0,1.0
788,33.5016366212,21.4014814387,-2.79445846529,24.195939904,87.3822159645,49.6715799744,2725.0,2765.0,2722.0,2742.05,1.0
789,33.9572643881,27.2079585067,3.20602492911,24.0019335776,81.1207292784,54.4591438405,2742.06,2763.04,2705.0,2727.71,-1.0
790,35.2511928495,38.7111760556,10.3070551544,28.4041209012,93.4491483584,58.7040255368,2729.4,2840.0,2725.52,2818.77,1.0
791,36.8631039368,52.1685553198,18.6793551875,33.4892001323,97.8552999355,63.6973289323,2819.02,2888.0,2786.02,2880.02,1.0
792,38.6257317579,64.229139583,27.7893120666,36.4398275164,95.5266254028,69.7356132347,2880.02,2923.98,2859.95,2906.49,1.0
793,40.0821753629,71.0230544378,36.4360605408,34.5869938969,88.7973900918,74.8895925246,2908.46,2924.96,2853.94,2882.38,-1.0
794,39.9467568759,70.4375113247,43.2363506976,27.2011606271,71.9803204504,78.5137097434,2881.0,2885.0,2800.1,2818.46,-1.0
795,39.8210111381,71.6952480729,48.9281301727,22.7671179002,80.2888789497,79.5575001218,2818.46,2868.56,2810.0,2850.04,1.0
796,40.32723212,76.9658367153,54.5356714812,22.4301652341,96.6536618575,80.4330167132,2850.04,2926.78,2841.08,2914.0,1.0
797,40.7972944604,79.7394792502,59.576433035,20.1630462152,95.0826110864,82.300618343,2912.12,2922.53,2872.02,2908.0,-1.0
