3725.84	3738	3724.28	3734.37	730.33	2724568.08	3730.61
3734.37	3741.02	3726.6	3730.22	577.34	2156950.14	3736.04
3731.05	3737	3725.7	3729.94	434.34	1620906.33	3731.93
3728.92	3733.62	3723	3725.54	422.38	1574676.45	3728.09
3725.45	3727.38	3718.39	3725	430.36	1601978.85	3722.4
3726.29	3742	3721.62	3737.87	970.29	3620480.99	3731.33
3735.6	3741.9	3725	3729.98	1324.74	4944033.04	3732.08
3729.98	3768	3728.94	3766.96	4117.29	15458111.06	3754.44
3766.96	3779.84	3759.94	3767.22	4152.28	15655652.07	3770.38
3767.22	3787	3761.09	3767.45	3669.24	13844982.5	3773.26
3767.45	3775	3758.2	3764.39	1700.85	6404515.28	3765.49
3764.34	3780	3760.66	3779.03	1579.63	5954286.38	3769.41
3779.95	3782	3764	3769.97	1966.73	7420626.05	3773.08
3769.97	3780.08	3764	3777.29	1637.32	6177968.41	3773.22
3777.6	3785	3769	3774.83	2299.21	8680874.97	3775.6
3773.54	3779.79	3771	3777.91	1784.27	6735804.87	3775.1
3777.91	3782	3773.4	3781	1008.41	3809905.9	3778.13
3780.3	3798.8	3779.8	3782.06	2761.26	10463210.33	3789.3
3782.52	3785.98	3761.67	3768	2618.31	9879726.87	3773.32
3767.96	3774.87	3764.05	3765.79	1874.52	7064814.86	3768.86
3766	3778.5	3765	3775.82	1372.31	5175214.02	3771.18
3775.79	3776.9	3770	3771.36	955.75	3605572.75	3772.52
3771.36	3777.84	3762	3772.85	1103.19	4162397.76	3773.05
3772.48	3778	3772.48	3774.84	865.63	3268610.67	3775.98
3775.55	3777.96	3769.78	3773.12	546.41	2061827.8	3773.41
3773.23	3774.99	3772.29	3773.5	157.7	595147.43	3773.92
3773.5	3780	3773.43	3776.87	625.54	2363078.85	3777.67
3777.5	3781.02	3770.58	3772.34	465.48	1758043.84	3776.81
3772.34	3776.64	3771	3774.32	548.66	2070656.98	3774.02
3774.32	3780	3771.66	3779.25	550.67	2078654.2	3774.81
3779.28	3780	3771.89	3776.8	566.35	2138174.09	3775.37
3776.92	3778.59	3771	3773.89	518.45	1956427.75	3773.65
3773.89	3774.81	3749.7	3749.79	3117.42	11717661.86	3758.77
3749.79	3757	3725	3730.66	4120.75	15403023.98	3737.92
3730.18	3740.09	3722	3736.63	1954.22	7290502.4	3730.64
3736.82	3746.49	3732.02	3738.99	1776.73	6644370.12	3739.66
3739.59	3739.59	3719.76	3726.08	2257.69	8416514.88	3727.94
3726.06	3726.06	3672	3696.93	6619.16	24453943.63	3694.42
3698.05	3704	3663.5	3669.11	5173.13	19068490.84	3686.07
3669.97	3695	3666.42	3672.29	3750.2	13806575.71	3681.56
3672.29	3695.82	3666.01	3695.82	2916.81	10739745.06	3682.02
3695.82	3700	3683.76	3690.16	2091.86	7721404.26	3691.16
3690.66	3693.08	3671.03	3674	2141.54	7880511.25	3679.84
3674	3685	3655	3677.36	5569.81	20421669.63	3666.49
3677.39	3707	3671.06	3691	4053.1	14958034.39	3690.52
3691	3720	3685.43	3696.28	3023.41	11184417.5	3699.27
3696.29	3707.99	3688.98	3693.84	1628.09	6018851.99	3696.87
3693.83	3709.99	3693.1	3696.12	1185.98	4390506.07	3701.99
3695.68	3703.66	3690	3700.66	640.32	2367298.25	3697.07
3700.66	3700.68	3690	3692.02	286.23	1057861.85	3695.82
3693	3697.3	3688.42	3695.29	438.71	1619421.87	3691.35
3696.31	3696.31	3685	3689.47	394.03	1454212.28	3690.63
3689.46	3706	3685.28	3704.34	669.12	2474691.98	3698.46
3704.34	3708	3695.01	3705.48	1226.44	4541638.57	3703.1
3705.31	3705.48	3660	3671.13	2993.7	11003893.54	3675.68
3670.61	3682	3655.96	3673.21	1963	7206783.92	3671.31
3673.21	3675	3665.84	3671.67	1371.11	5032224.12	3670.18
3671.63	3686	3670.72	3679.04	2081.72	7659232.28	3679.29
3677.97	3688	3670	3674	1549.77	5696927.29	3675.99
3674.32	3685	3674	3677.42	935.91	3444299.2	3680.15
3677.69	3695.35	3675	3693.91	1293.38	4763424.48	3682.92
3693.91	3705	3691	3693.53	2632.51	9731335.8	3696.61
3692.92	3713.06	3691.46	3707.62	2750.99	10191072.8	3704.51
3707.32	3722	3701.4	3711.85	2585.06	9599536.37	3713.46
3711.62	3717.6	3700.7	3704.67	2110.43	7834643.14	3712.35
3704.52	3715	3700	3701.23	1309.52	4854694.85	3707.24
3701.22	3719	3698.95	3710.46	1912.9	7097172.86	3710.16
3710.48	3713	3705.76	3706.4	1481.7	5497077.75	3709.98
3707.07	3724	3702.41	3713.43	2205.88	8192643.33	3714.01
3713.43	3718.8	3708.36	3713.97	1363.2	5060611.69	3712.31
3713.04	3718.99	3712	3713.83	960.48	3567416.6	3714.2
3713.8	3717.5	3711.01	3713.37	385.23	1430697.2	3713.87
3713.37	3716.4	3712.83	3714.63	407.23	1512677.2	3714.6
3714.66	3715.8	3710.1	3712.87	258.52	959755.37	3712.56
3712.55	3714.01	3709.1	3710.49	319.32	1185082.62	3711.26
3709.78	3710.27	3690	3692.89	802.46	2968372.44	3699.1
3692.89	3695.3	3665	3679.7	1901.25	6993189.4	3678.21
3679.78	3687.14	3660	3662.08	1893.42	6955092.92	3673.3
3662.18	3674.97	3658.01	3667.68	2190.63	8036245.85	3668.47
